rowlabel,nadults,sex,age,yrsarea,cartot,quallife,walkdark,unoccl,pubeve,mottheft,motstole,cardamag,yrhotry,yrhostol,yrdeface,persthef,delibdam,delibvio,threviol2,sexattak,polatt1,polatt2,polatt3,polatt5,polatt6,polatt7,genhealt,cry2,relig3,tenure1,hominsur,persinc,inner,rural3,rubbcomm,vandcomm,accharm1,livharm1a,tenharm,struct3,agegrp7,ethgrp2a,illONS,educat3,remploya,h10sec6a,club3,ratpol3,emdiqu15x,confx
175642160,2,2,69,7,2,5,2,4,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,2,1,2,2,1,6,0,1,4,4,2,1,1,4,6,1,1,3,1,5,1,0,4,-0.872026389
175649240,2,1,69,7,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,1,5,0,2,4,4,1,1,1,1,6,1,3,1,3,3,1,0,3,0.266492235
175854160,2,2,69,7,1,5,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,1,2,4,1,2,1,2,3,3,2,2,2,4,6,1,3,1,3,5,1,100,1,0.744869304
175989240,1,2,69,7,1,5,4,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,3,1,2,4,4,3,5,1,4,6,1,1,1,3,5,1,100,1,1.665469564
176025240,1,2,69,7,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,5,1,2,1,1,6,0,2,2,3,3,5,1,4,6,1,3,5,3,1,1,100,3,0.327198527
176145160,2,1,69,7,3,6,2,1,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,4,1,1,1,1,1,5,0,1,4,4,2,5,1,4,6,1,1,4,1,3,1,0,4,-1.105853671
186289320,2,1,69,7,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,4,3,2,1,3,4,1,9,0,2,4,4,3,1,2,4,6,1,1,4,3,5,1,0,1,-0.424604338
186314080,2,2,69,7,3,7,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,6,2,1,1,12,0,2,4,4,1,1,1,4,6,1,1,3,1,2,1,100,4,0.295025978
186406080,1,2,69,7,1,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,3,0,2,4,4,2,6,1,4,6,1,3,4,3,1,1,100,3,1.665469564
186412080,1,1,69,7,1,5,3,5,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,6,2,1,1,2,0,2,3,4,3,6,1,4,6,1,1,4,3,1,1,0,1,0.772363542
186463640,3,2,69,7,1,8,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,1,2,4,2,2,0,2,2,4,3,1,2,4,6,1,3,1,3,5,1,100,1,-0.684378254
186549320,2,1,69,7,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,4,3,1,1,1,1,13,0,2,4,4,1,1,1,4,6,1,1,4,3,1,1,0,5,-0.887935306
186620320,1,2,69,7,1,1,3,6,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,2,4,1,5,0,2,3,3,2,6,2,4,6,1,1,2,1,1,1,0,2,-0.133012589
175057160,2,1,70,7,2,10,2,1,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,2,3,1,2,2,1,2,0,2,2,2,2,6,1,1,6,1,3,1,3,3,1,0,4,-1.083883078
175124320,2,1,70,7,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,0,2,4,4,2,1,1,4,6,1,1,1,3,5,1,100,5,0.266492235
175156080,2,1,70,7,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,5,0,2,3,3,3,1,2,4,6,1,1,1,3,2,1,100,5,0.266492235
175258080,2,1,70,7,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,1,1,2,1,1,10,0,2,4,4,1,1,1,4,6,1,1,4,3,1,1,100,5,-0.165185138
175263080,2,1,70,7,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,6,2,1,1,8,0,1,4,4,3,1,1,4,6,1,1,4,3,1,1,100,3,-0.133012589
175303240,2,1,70,7,1,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,2,1,1,4,0,2,4,4,2,1,1,4,6,1,1,2,3,1,1,100,4,-0.165185138
175504080,3,1,70,7,2,7,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,3,1,2,2,1,12,0,2,4,4,2,1,1,4,6,1,1,2,3,1,1,0,3,-1.178145284
175504240,2,2,70,7,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,3,2,3,1,2,1,1,9,0,2,3,3,3,1,1,4,6,1,3,2,3,5,1,100,3,-0.868906538
175571400,2,1,70,7,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,1,1,1,1,1,1,9,0,2,4,4,2,1,1,4,6,1,1,4,1,1,1,100,4,0.554445178
175595080,2,1,70,7,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,1,1,1,1,13,0,1,4,4,1,1,1,4,6,1,3,4,3,1,1,100,5,-0.208943009
175633240,2,1,70,7,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,12,0,2,3,3,2,1,1,4,6,1,1,4,3,1,1,0,3,0.266492235
175640160,1,2,70,7,1,5,3,3,1,2,2,1,2,2,2,2,2,2,2,2,1,1,4,4,2,1,2,1,2,4,1,2,0,2,4,4,5,5,2,4,6,1,1,4,3,5,1,100,3,0.049258659
175684080,2,1,70,7,1,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,1,1,2,1,2,7,0,2,3,3,3,6,1,4,6,1,1,2,1,2,1,100,3,-0.638883897
175688240,2,1,70,7,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,1,1,2,1,1,9,0,2,4,4,3,1,1,4,6,1,1,4,3,1,1,0,5,-0.626613786
175794240,3,2,70,7,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,3,3,3,1,2,1,1,3,0,2,3,4,2,1,1,4,6,1,3,1,3,5,1,0,5,-1.289697166
175823240,2,2,70,7,1,5,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,5,1,2,3,3,3,1,1,4,6,1,1,1,3,6,1,100,2,0.266492235
175843240,2,1,70,7,2,1,1,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,2,2,1,2,1,1,1,1,8,0,2,4,4,2,1,1,4,6,1,3,4,3,1,1,100,4,0.554445178
175883320,2,1,70,7,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,3,1,2,1,1,8,0,2,4,4,1,1,1,4,6,1,2,4,3,1,1,100,4,0.990281907
175937320,2,1,70,7,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,4,4,1,3,1,1,1,7,0,2,4,4,1,1,1,4,6,1,1,4,3,1,1,0,4,-1.305606083
175969080,2,2,70,7,1,5,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,4,1,1,7,0,2,3,3,2,1,1,4,6,3,1,4,3,1,1,0,2,0.266492235
176167080,2,2,70,7,2,5,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,4,2,1,1,9,0,2,4,4,1,1,1,4,6,1,1,4,3,1,1,100,5,1.247798787
176193160,2,1,70,7,2,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,1,1,1,1,6,0,1,4,4,3,1,1,4,6,1,1,4,3,1,1,100,5,-0.18335109
176206160,1,1,70,7,1,5,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,4,1,3,1,2,1,1,4,1,2,3,3,3,6,1,4,6,1,3,1,3,2,1,100,1,0.021245466
186312080,2,1,70,7,2,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,1,8,0,2,3,4,2,1,1,4,6,1,1,4,3,1,1,100,5,1.433544602
186329080,2,1,70,7,3,1,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,1,7,0,1,4,4,1,1,1,4,6,1,1,5,3,1,1,0,3,0.022981952
186332320,2,1,70,7,1,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,1,2,1,1,7,0,2,4,4,1,1,1,4,6,1,3,3,3,5,1,100,4,0.066739823
186425160,2,2,70,7,1,3,2,4,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,6,2,1,1,4,0,1,4,4,2,1,1,4,6,1,1,1,3,1,1,100,5,-0.410597742
186443240,1,2,70,7,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,1,1,2,4,1,6,0,1,4,4,1,6,3,4,6,1,1,4,3,1,1,0,2,-0.151178542
175084160,3,2,71,7,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,9,0,2,4,4,3,1,1,4,6,1,1,4,3,4,1,100,3,1.222206868
175119320,2,2,71,7,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,3,1,2,4,1,4,0,1,3,3,2,1,2,4,6,1,3,1,3,5,1,0,3,-0.378425193
175170320,2,2,71,7,2,8,1,4,1,2,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,2,1,1,2,0,2,3,3,2,5,1,4,6,1,1,1,3,5,1,0,4,-0.133012589
175181080,3,1,71,7,2,5,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,2,1,1,7,0,2,4,4,1,1,1,4,6,1,3,1,3,4,1,0,5,0.266492235
175341080,2,1,71,7,1,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,3,2,1,1,2,1,1,8,0,2,4,4,1,1,1,4,6,1,2,3,3,5,1,0,5,0.095273566
175415320,2,1,71,7,2,4,2,3,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,7,4,1,1,12,0,2,4,4,1,1,1,4,6,3,1,4,3,1,1,0,5,-0.165185138
175584160,2,2,71,7,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,1,1,2,5,1,5,0,1,3,3,3,1,3,4,6,1,1,2,3,5,1,100,3,-0.364937551
175717160,1,1,71,7,1,1,1,5,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,1,2,4,1,3,0,1,3,4,3,6,2,4,6,1,1,1,3,5,1,0,1,-0.17867278
175839080,2,2,71,7,2,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,1,2,1,1,3,0,2,2,3,2,1,1,4,6,1,2,3,3,2,1,0,2,-0.410597742
175872320,2,1,71,7,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,1,11,0,1,4,4,1,1,1,4,6,1,1,2,3,3,1,100,5,0.034567274
175940240,2,2,71,7,2,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,6,0,2,4,4,2,1,1,4,6,1,1,4,3,5,1,100,5,0.744869304
176061240,2,1,71,7,2,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,3,2,1,1,14,0,1,4,4,1,1,1,4,6,1,1,4,3,1,1,100,2,1.23379219
176195080,2,2,71,7,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,4,4,3,1,2,1,1,4,0,2,4,4,1,2,1,4,6,1,3,1,3,1,1,0,1,-1.287440131
186385240,2,1,71,7,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,2,1,1,4,0,2,3,3,2,1,1,4,6,1,1,5,3,4,1,100,3,-0.133012589
186464240,2,2,71,7,1,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,6,0,1,4,4,1,1,1,4,6,1,1,4,3,3,1,100,5,0.266492235
186485320,2,2,71,7,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,1,6,0,2,4,4,2,6,1,4,6,1,1,4,3,1,1,100,1,0.022981952
175204240,2,2,72,7,1,2,3,3,1,2,2,2,2,2,2,2,2,2,1,2,3,2,2,3,3,3,2,1,2,1,1,5,0,2,4,4,1,1,1,4,6,1,1,2,3,2,1,100,3,-0.654108025
175305320,3,1,72,7,1,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,1,1,1,1,6,0,2,4,4,2,1,1,4,6,1,1,4,3,3,1,0,4,-1.132485093
175383240,2,1,72,7,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,5,0,2,3,4,2,1,1,4,6,1,2,1,3,2,1,100,5,0.266492235
175603160,3,1,72,7,0,5,3,4,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,1,2,1,1,6,0,2,4,4,1,1,1,4,6,1,3,5,3,5,1,0,5,-0.133012589
175663320,2,1,72,7,1,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,15,0,2,4,4,1,1,1,4,6,1,1,3,3,1,1,0,4,0.266492235
175713160,2,1,72,7,1,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,1,1,3,0,2,4,4,3,1,1,4,6,1,1,5,3,1,1,100,3,-0.169344494
175756160,2,1,72,7,1,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,3,1,1,1,2,1,1,11,0,2,4,4,1,1,1,4,6,1,1,2,1,5,1,100,5,0.758356946
175785080,2,1,72,7,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,1,5,0,1,4,4,1,1,1,4,6,1,1,1,3,5,1,100,2,1.433544602
175797160,2,2,72,7,1,8,2,4,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,4,7,6,1,1,6,1,2,2,4,2,1,1,4,6,3,3,1,3,5,1,0,1,-0.364937551
175802160,2,1,72,7,1,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,5,1,2,4,1,3,1,2,3,3,2,1,2,4,6,1,3,3,3,1,1,0,1,1.433544602
175941320,2,2,72,7,3,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,1,2,1,1,5,0,2,4,4,1,1,1,4,6,1,3,4,3,1,1,0,5,-0.408695422
176055080,2,1,72,7,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,1,1,1,5,0,2,3,3,2,1,1,4,6,1,1,1,3,5,1,0,3,-0.208943009
176094070,1,2,72,7,1,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,3,0,2,3,4,3,6,2,4,6,1,1,1,3,2,1,100,2,0.266492235
176094160,1,2,72,7,1,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,3,0,2,3,4,3,6,2,4,6,1,1,1,3,2,1,100,2,0.266492235
176171160,2,2,72,7,1,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,1,1,7,0,2,4,4,1,1,1,4,6,1,1,4,3,1,1,0,5,-0.169344494
186242160,1,1,72,7,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,3,1,2,4,2,2,1,2,4,4,3,3,2,4,6,1,2,2,3,5,1,0,1,-0.364937551
186440640,2,1,72,7,1,4,2,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,7,0,2,4,4,1,1,1,4,6,1,1,1,3,2,1,100,4,1.215626238
186590080,1,1,72,7,3,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,6,0,2,4,4,1,6,1,4,6,1,1,4,3,1,1,100,5,0.729823203
175101080,2,1,73,7,1,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,1,1,1,1,3,0,2,4,4,2,1,1,4,6,1,1,3,3,5,1,0,3,-0.408695422
175189320,1,1,73,7,2,6,2,6,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,1,2,1,1,7,0,2,3,3,2,6,1,4,6,1,3,3,1,3,1,100,1,0.466244647
175316160,1,2,73,7,1,5,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,2,2,1,2,0,2,4,4,3,6,1,4,6,1,3,1,3,5,1,100,5,0.526950939
175499160,2,2,73,7,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,6,0,2,4,4,2,1,1,4,6,1,1,1,3,1,1,100,5,0.266492235
175634160,1,2,73,7,1,5,4,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,4,1,5,0,2,3,4,3,4,2,4,6,1,1,1,1,5,1,100,4,0.021079632
175900320,2,1,73,7,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,4,1,4,0,2,3,4,3,1,2,4,6,1,1,1,1,4,1,0,1,0.744869304
176023240,1,2,73,7,1,7,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1,1,3,0,2,4,4,6,6,1,4,6,1,1,2,3,2,1,100,4,0.066739823
176028320,1,2,73,7,1,1,2,6,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,1,2,1,1,5,0,2,4,4,7,5,1,4,6,1,1,4,3,1,1,100,4,1.215626238
176115160,1,1,73,7,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,2,2,1,2,1,1,6,1,2,3,2,3,6,1,4,6,1,1,4,3,1,1,100,1,-0.884130666
186295080,2,2,73,7,2,3,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,3,0,2,4,4,2,1,1,4,6,1,1,4,3,3,1,100,5,0.498417196
186368240,2,1,73,7,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,0,2,4,4,2,1,1,4,6,1,1,4,3,1,1,0,4,0.266492235
186470240,2,1,73,7,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,1,2,1,2,5,0,1,3,3,2,1,1,4,6,1,3,1,3,5,1,100,3,-0.17867278
186628160,3,1,73,7,4,7,2,3,3,2,1,2,2,2,2,2,1,2,2,2,3,2,4,3,3,4,1,1,2,5,1,5,0,1,4,4,1,1,3,4,6,1,1,4,1,3,1,0,5,-1.335357357
175058080,2,2,74,7,2,6,3,4,1,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,5,5,2,1,2,1,1,3,0,2,4,4,3,1,1,4,6,1,1,1,3,5,1,0,1,-1.782943647
175099080,2,1,74,7,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,4,0,2,4,4,1,1,1,4,6,1,1,2,3,1,1,100,2,1.42005696
175180240,2,1,74,7,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,3,2,1,1,1,1,1,6,0,2,3,4,3,1,1,4,6,1,1,4,3,1,1,0,2,-0.862698103
175345320,2,2,74,7,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,1,2,1,1,3,0,2,3,3,3,1,1,4,6,1,3,1,3,5,1,100,2,0.4844106
175367240,2,2,74,7,1,1,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,1,3,0,2,4,4,3,6,1,4,6,1,1,4,3,4,1,0,2,0.266492235
175396240,1,1,74,7,1,6,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,0,2,4,4,2,6,1,4,6,1,3,2,3,5,1,0,5,0.266492235
175709160,2,1,74,7,2,4,1,4,1,2,2,2,2,2,2,2,2,2,2,2,4,5,3,2,4,3,4,1,2,4,1,6,0,2,4,4,1,5,3,4,6,1,3,5,3,3,1,0,3,-1.841569591
175765080,2,1,74,7,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,5,2,5,3,3,5,1,1,1,1,1,1,0,1,4,4,1,1,1,4,6,1,1,3,3,5,1,0,4,-2.198193149
175788240,1,1,74,7,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,0,1,3,4,3,6,1,4,6,1,1,2,3,1,1,100,3,1.465717151
175858080,2,2,74,7,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,1,1,3,1,1,1,1,11,0,2,3,4,1,1,1,4,6,1,3,4,3,1,1,100,2,0.960530633
175943240,2,1,74,7,2,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,1,1,8,0,2,4,4,2,1,1,4,6,1,1,3,1,1,1,100,5,0.248326283
186478080,2,1,74,7,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,6,0,1,4,4,1,1,1,4,6,1,1,3,3,5,1,100,4,1.004288504
175082320,1,1,75,7,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,4,2,3,0,1,2,4,2,6,3,4,7,1,1,3,3,3,1,0,3,0.772363542
175102320,2,1,75,7,3,6,2,3,1,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,4,4,3,1,2,1,1,9,0,1,4,4,1,1,1,4,7,1,1,4,3,4,1,0,2,-1.792626649
175390160,1,1,75,7,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,1,2,1,1,9,0,2,4,4,1,5,1,4,7,1,2,4,3,2,1,100,5,0.295025978
175395320,2,1,75,7,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,1,11,0,1,4,4,1,1,1,4,7,1,1,4,3,1,1,100,5,0.034567274
175741160,1,2,75,7,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,11,0,2,4,4,2,6,1,4,7,1,1,1,3,2,1,100,5,1.205258447
175778160,1,1,75,7,1,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,1,3,0,2,4,4,3,6,3,4,7,1,1,1,3,5,1,100,1,0.266492235
176021240,4,1,75,7,3,1,3,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,4,1,2,1,1,7,0,2,4,4,2,1,1,4,7,1,3,4,3,3,1,100,2,-0.415276052
176143320,2,1,75,7,2,2,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,11,0,1,4,4,1,1,1,4,7,1,3,2,1,1,1,100,3,1.465717151
186457160,2,1,75,7,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,3,2,3,1,1,1,1,6,0,1,4,4,1,1,1,4,7,1,3,4,3,1,1,100,4,0.052733226
186580160,2,2,75,7,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,4,1,1,1,4,7,1,1,5,1,5,1,100,2,0.266492235
175160160,3,2,76,7,3,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,1,2,1,1,3,0,2,3,4,3,1,1,4,7,1,1,1,3,5,1,100,3,0.030407918
175187080,1,1,76,7,1,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,4,1,2,1,2,2,5,1,1,1,2,4,0,1,4,4,5,6,1,4,7,1,3,1,3,4,1,100,5,0.370956398
175250080,2,1,76,7,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,3,2,3,6,2,1,1,11,0,2,4,4,1,1,1,4,7,1,3,1,3,3,1,0,3,0.069681647
175339240,2,1,76,7,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,1,1,3,0,2,4,4,2,1,1,4,7,1,3,1,3,5,1,0,2,0.7438298
175798080,1,2,76,7,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,3,7,2,1,1,3,0,2,4,4,1,6,1,4,7,4,2,4,3,1,1,100,5,1.215626238
176004160,1,2,76,7,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,5,0,1,4,4,2,6,1,4,7,1,1,3,3,2,1,100,4,0.266492235
186384160,2,1,76,7,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,3,1,2,1,1,3,0,2,3,3,3,1,1,4,7,1,3,4,3,5,1,0,2,-0.397110099
186398240,2,2,76,7,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,4,0,2,4,4,2,1,1,4,7,1,1,1,3,4,1,100,3,0.990281907
186585080,1,2,76,7,1,4,4,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,1,2,1,1,5,0,2,4,4,1,6,1,4,7,1,3,2,1,2,1,100,5,0.726703351
174594160,2,2,77,7,1,1,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,5,0,2,4,4,1,1,1,4,7,1,1,1,3,4,1,100,3,1.465717151
175048160,1,1,77,7,1,1,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,5,0,1,4,4,3,3,1,4,7,1,1,3,3,4,1,0,4,0.266492235
175080240,1,2,77,7,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,1,2,1,1,3,0,1,4,4,3,6,1,4,7,1,1,1,3,3,1,0,3,1.465717151
175190160,2,2,77,7,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,3,0,2,4,4,2,1,1,4,7,1,2,1,3,4,1,100,4,1.465717151
175363160,1,2,77,7,1,5,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,3,1,2,1,1,10,0,2,4,4,2,6,1,4,7,1,3,2,3,1,1,100,5,0.293986474
175378160,2,1,77,7,1,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,4,2,4,1,2,1,1,8,0,1,3,3,1,1,1,4,7,1,3,4,3,1,1,0,4,-1.519719807
175507080,2,1,77,7,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,2,2,1,2,1,1,14,0,2,4,4,1,1,1,4,7,1,1,4,1,3,1,100,5,0.483193068
